,lh_V1v,rh_V1v,lh_V1d,rh_V1d,lh_V2v,rh_V2v,lh_V2d,rh_V2d,lh_V3v,rh_V3v,lh_V3d,rh_V3d,lh_hV4,rh_hV4,lh_VO1,rh_VO1,lh_VO2,rh_VO2,lh_PHC1,rh_PHC1,lh_PHC2,rh_PHC2,lh_LO1,rh_LO1,lh_LO2,rh_LO2,lh_hMT,rh_hMT,lh_MST,rh_MST,lh_V3a,rh_V3a,lh_V3b,rh_V3b,lh_IPS0,rh_IPS0,lh_IPS1,rh_IPS1,lh_IPS2,rh_IPS2,lh_IPS3,rh_IPS3,lh_IPS4,rh_IPS4,lh_IPS5,rh_IPS5,lh_SPL1,rh_SPL1
lh_V3d,0.3247714843557647,0.266095882370442,0.3613004234465202,0.2003246884175905,0.3376786039004263,0.2184973899582058,0.2163474726199498,0.3368831760690089,0.414145030718843,0.4821253704933734,1.0,0.3175799208710265,0.2689920047065084,0.2734780898337787,0.2371518470011054,0.2678425067495854,0.2836656785518339,0.3446909241438318,0.302773584769446,0.2268029681701279,0.1966626961250872,0.2392035941588739,0.2661416698942195,0.1440252459581596,0.2860086072001542,0.2781908789283395,0.3145106726746414,0.2265348184778925,0.309752484496899,0.2226517673179188,0.1487882576312187,0.2660041741058601,0.3667979664847816,0.3340161029483927,0.3689464488770022,0.2790380091591544,0.2727099422870165,0.2507651204339176,0.2197181995700926,0.2219606256170466,0.2892894103826097,0.31624505519884,0.285428503845232,0.2208776522387252,0.2081725299189662,0.219054786292489,0.2173325057292147,0.152753370091341
rh_V3d,0.4317620908496208,0.3655987671054996,0.4068932069627148,0.3157931346224154,0.4101763769093356,0.3837694116416994,0.3288781170338953,0.3914968281109227,0.373370721122272,0.3444386343753465,0.3175799208710265,1.0,0.6274712032829791,0.4892826870336503,0.4460849494436743,0.4394777977367828,0.4813117985173908,0.5389935965255985,0.4382485201979845,0.3360256770243338,0.3304473291295579,0.3946580650706939,0.421347573155689,0.2410765028844828,0.3823418212766524,0.3705423393288067,0.388757578553351,0.3627950662667102,0.374992867862858,0.3396520025797515,0.21763423743428,0.2846795367589141,0.3184708371858815,0.2699693449689174,0.2593066693761067,0.4801291208361752,0.4797280939665883,0.405721939200943,0.3993976940813952,0.3844294733643746,0.4398876820588254,0.465531298777686,0.3924676536443174,0.3338506750803786,0.3094718736247572,0.3465666627912074,0.2980011000736834,0.2410564815197908
lh_hV4,0.4671709737460359,0.4774408296880754,0.40125629328569,0.5090529676479888,0.4018587998100706,0.504521405859923,0.3442221515035027,0.3916111531156773,0.3241095885145865,0.3170964392777032,0.2689920047065085,0.6274712032829791,1.0,0.648689178193623,0.5271463963759755,0.5483293060047862,0.5339042758834128,0.5332443473612605,0.4408483108328264,0.3616742095578335,0.3366296028224673,0.3830503904548107,0.4042433145701855,0.2308289991575229,0.3905183119938861,0.4332895988515539,0.3751819783857824,0.4646852492915493,0.3566164375986606,0.4557808401538349,0.2169109525038901,0.2769189834297872,0.3104609052174557,0.2450320565378028,0.2689050295517959,0.4495691906935787,0.5324876243672726,0.4823324186633563,0.4549112800869674,0.4445665798809213,0.4607026112275928,0.4633370463822296,0.3495979144587517,0.3378644255651582,0.3761397662072563,0.3063286939995526,0.3564668051634355,0.272720557882448
rh_hV4,0.4267186199417041,0.513703497758091,0.3739392090613148,0.4868766908064759,0.3645177278298838,0.5364259426565899,0.3078666654504261,0.3590673026873123,0.3264044058474962,0.2482791236626518,0.2734780898337787,0.4892826870336503,0.6486891781936232,1.0,0.5787357355948848,0.5504395808647602,0.4651807039231539,0.513937126397397,0.4046884005328969,0.3370828423703103,0.3019130202974641,0.3261534222656156,0.3445546190125221,0.1929725744622901,0.3913395454224891,0.4641582818972776,0.3666368113048472,0.4567813869457065,0.2943121189194824,0.4385428973049255,0.2067659219288979,0.2317718153397341,0.2520651084509284,0.2559598516235564,0.237167626138872,0.3889564145156239,0.455516211754531,0.4250178539602065,0.4589885185233241,0.4240312171370505,0.4119405959110088,0.402701135405356,0.3541149307464766,0.2682718805089186,0.3003296131435762,0.2645766128165369,0.3085165706777173,0.1879554398677397
lh_VO1,0.444184945878246,0.532904163422383,0.3687497414801766,0.4735759930249749,0.388356975740748,0.5156857917943077,0.3476361816014304,0.3634855226848055,0.3048658342693989,0.2856778520665193,0.2371518470011054,0.4460849494436742,0.5271463963759754,0.5787357355948848,1.0,0.5054860768538779,0.4978037485181885,0.5262108535434632,0.3990120680621765,0.3778720501490675,0.2700062518016963,0.3167658246767145,0.3395898437677495,0.2159253854347403,0.3813971555451738,0.4466855677782431,0.3389531165182143,0.4615262615379171,0.2975426587910719,0.4312363003868397,0.239406713733306,0.2495819138350148,0.2874589095007906,0.2246508749816805,0.3065536976652674,0.4060154188370198,0.399477763118774,0.4487408828125947,0.4956373266226124,0.4232305685272509,0.4025696221470369,0.3784917638232984,0.3125913071197033,0.269217269596386,0.3049963611786461,0.2678867130379095,0.2849983470544176,0.2009749341196313
rh_VO1,0.4488736983839098,0.5073750500307382,0.3840686113711217,0.5648848598100913,0.3798510413792972,0.6124391230070402,0.3109293193916246,0.3923321381348988,0.3234851370266445,0.2540913664262796,0.2678425067495854,0.4394777977367828,0.5483293060047862,0.5504395808647603,0.505486076853878,1.0,0.6039260811101177,0.6290917780912453,0.4962063788681878,0.4038716626194684,0.3782859647176489,0.3984968214005759,0.4425914024374404,0.2798387059614428,0.3659808239181639,0.4235758542364886,0.3164554110858867,0.4449840161229759,0.3270818906283688,0.5064953025811835,0.2310613616818296,0.29278684338304,0.2794275633092387,0.2499751770654202,0.2381426959122513,0.3781190819646915,0.4197734883405257,0.405466607776328,0.4220578370786782,0.4779331888386517,0.4851044118041239,0.4931015856991261,0.4052680111863019,0.349141349183119,0.3204658248223933,0.3170610038298769,0.3147522386236728,0.2840398405710259
lh_VO2,0.557126458980038,0.5585871959443307,0.4782239930669988,0.5440452796685759,0.4953443194389038,0.6001275603405591,0.3551199974319467,0.4469917929436712,0.3792846642853522,0.3755364099143928,0.2836656785518339,0.4813117985173908,0.5339042758834128,0.4651807039231539,0.4978037485181885,0.6039260811101178,1.0,0.674271857871828,0.5516461993477778,0.4321901867662289,0.3795133627240694,0.3727353885356124,0.4520807406602348,0.2805289620425999,0.4715712308166991,0.4996254613857253,0.4337122744854136,0.5277161702541358,0.4101063820148226,0.5170779861795594,0.2672366285905866,0.2846243539862214,0.3736170168171622,0.3058956337182807,0.3028396845939295,0.4527678215783001,0.478368198226201,0.4366792580230303,0.4247474149323612,0.4931851109102219,0.6010686897932828,0.5365536422420306,0.4729826899819253,0.3791726996399391,0.3609943950830189,0.3318031466946352,0.3701815349573127,0.2781828466741797
rh_VO2,0.5001514359519548,0.5019933188628619,0.4792095881084544,0.4635894256614258,0.4516664524159891,0.474628752508797,0.342449143817188,0.4205899341868115,0.4183450153847431,0.3843510900802535,0.3446909241438318,0.5389935965255984,0.5332443473612606,0.5139371263973969,0.5262108535434632,0.6290917780912453,0.674271857871828,1.0,0.7397291884347154,0.5601103036567112,0.5270610562104657,0.5725921981044575,0.5875213131976844,0.415369732892583,0.435055237383131,0.4682286590026355,0.4444744426549881,0.4660755397696987,0.4253807160946476,0.4815948806662491,0.2867769202422868,0.3411098285417959,0.365512629405775,0.3219756742329113,0.3421261537108256,0.4850199988477566,0.4918569686725371,0.4337680920089884,0.4525749998881105,0.5074048298434853,0.5822125764269532,0.6790996219107022,0.6162493315810134,0.5255199645307274,0.4902835064744086,0.4694256905395255,0.4601132320801848,0.3581070381202028
lh_PHC1,0.4549014574133951,0.4404922457172435,0.4279683965032402,0.4286280236341379,0.3844977900690029,0.3826758305826235,0.2642103878326353,0.3462794869457043,0.3301484455239458,0.3295963807269699,0.302773584769446,0.4382485201979845,0.4408483108328264,0.4046884005328969,0.3990120680621765,0.4962063788681878,0.5516461993477777,0.7397291884347155,1.0,0.6737370329682152,0.562397976726755,0.5766801087458788,0.6473459528494465,0.4379725423950587,0.3924472145996984,0.4017945802406819,0.4056725750165788,0.4248732698011363,0.3268044468944269,0.4217229305927286,0.1672081007438434,0.2668495412760998,0.3450434995190318,0.2624491369120266,0.2904481175452992,0.4057497500334657,0.4485275146675252,0.3666567132674405,0.4122866458492729,0.4745103242351395,0.5226106562147645,0.6560594185266951,0.6602085457554969,0.6017473854132483,0.554985705710336,0.4603142934545715,0.5248151291868056,0.4408974501540245
rh_PHC1,0.3743605553971373,0.3536181999680416,0.3407918052119311,0.3332884689751844,0.265309068381368,0.3614390915014367,0.1790703177384308,0.2335680456700347,0.2500715780387785,0.2305646614120241,0.2268029681701279,0.3360256770243338,0.3616742095578335,0.3370828423703103,0.3778720501490676,0.4038716626194684,0.4321901867662289,0.5601103036567111,0.6737370329682152,1.0,0.5881591869939176,0.5452917147891768,0.5960095305982799,0.5412114820729736,0.3174782346982129,0.31523257165998,0.2978273694511358,0.3260725979622775,0.2607464492875658,0.3442991915574988,0.1464060642516071,0.2120601725022663,0.2665669478692585,0.2305703700522713,0.2470084123584705,0.3119920717293712,0.3805319804212767,0.3068624508886011,0.3414207691968504,0.3467032076829168,0.399224869079015,0.5632510074405712,0.5751281200460566,0.5802474709330824,0.5945881527485566,0.4999554100711515,0.5003995326762032,0.515898001890633
lh_PHC2,0.3556227376655675,0.2721900940501812,0.3505242502189689,0.2586200784059641,0.3049892755207243,0.3036459801348461,0.1683642307826055,0.272077650034059,0.2525021497308328,0.2306096550259015,0.1966626961250872,0.3304473291295579,0.3366296028224672,0.3019130202974641,0.2700062518016963,0.3782859647176489,0.3795133627240695,0.5270610562104657,0.5623979767267548,0.5881591869939174,1.0,0.6308831418571151,0.5403292062664393,0.5787475893391959,0.3084536302185062,0.29315816415815,0.2839289422234386,0.3201579125754266,0.2823976488797375,0.2877729706907236,0.1763884981694872,0.2093735461409353,0.2262496860879387,0.1862307391776994,0.2249400712613699,0.2941395139740667,0.3720707641834421,0.2827666378680338,0.3386349199289325,0.341153585287174,0.3522058327575371,0.5089545843175449,0.5005440003265126,0.522177633828031,0.5798485493741585,0.5260975004023073,0.5015410170279868,0.4892724207660074
rh_PHC2,0.3657426860170442,0.3570420744262711,0.3734762040642251,0.287224179291549,0.3791491052222843,0.3114080462240241,0.2633335263982601,0.3027440177138454,0.2713796659228497,0.2716483476884112,0.2392035941588739,0.3946580650706939,0.3830503904548107,0.3261534222656156,0.3167658246767145,0.3984968214005759,0.3727353885356124,0.5725921981044575,0.5766801087458788,0.5452917147891769,0.6308831418571151,1.0,0.6483135218687107,0.4378534297312548,0.3523131678260816,0.348527341744264,0.3335197234763535,0.3196572040274418,0.2827701777841725,0.3046374315672102,0.1892939276291503,0.2471471963311536,0.2420233440192196,0.2287192380852521,0.2536963059642269,0.3513847738423015,0.3525477768128297,0.3208495775692308,0.3334884924832436,0.3566390872781703,0.3878835700096978,0.5326082599336179,0.5326517100221076,0.4764587620769972,0.5220948773805434,0.5391626218153162,0.5264174514720412,0.3976494812358888
lh_LO1,0.4576740857717082,0.4201175080446511,0.3872125187346902,0.3205886864738974,0.3627491046447942,0.310532485074859,0.224422615793153,0.3334172669742556,0.3159064568773121,0.2632556572068645,0.2661416698942195,0.421347573155689,0.4042433145701856,0.3445546190125221,0.3395898437677495,0.4425914024374405,0.4520807406602348,0.5875213131976844,0.6473459528494464,0.5960095305982799,0.5403292062664393,0.6483135218687106,1.0,0.3754877499692105,0.4049134019107394,0.3564793342779789,0.3782583589555542,0.3733581182847038,0.3442556853564341,0.3359137292786079,0.1979424677838712,0.2683284515492305,0.3207256958736111,0.2452210527104413,0.2725840635219352,0.3963451991549927,0.3739875592561656,0.3266242016695166,0.3359128919842331,0.391364984938029,0.4432090411471743,0.5439939596660615,0.5481438266677522,0.5397065119035908,0.5025265040501343,0.5199668986644918,0.5570277312673353,0.3585095826750771
rh_LO1,0.2664957240487987,0.2371404959477683,0.2719113209412859,0.2306034022829981,0.2311083269205484,0.2575725441700769,0.1446803704524162,0.1498460295906191,0.179419393994252,0.1650632503260622,0.1440252459581596,0.2410765028844828,0.2308289991575228,0.1929725744622901,0.2159253854347403,0.2798387059614428,0.2805289620425999,0.415369732892583,0.4379725423950587,0.5412114820729735,0.5787475893391959,0.4378534297312548,0.3754877499692105,1.0,0.2338842700421071,0.2573689409212981,0.2477424418789768,0.2601588148970673,0.1892859626713619,0.2684235294877576,0.1272091553847561,0.1658779609611848,0.2068692388301935,0.1359039441971302,0.1634273225186602,0.2243623367358453,0.2839851018620125,0.2361111163279805,0.2337679683296564,0.2679070239972821,0.2562785937516439,0.3599502657300862,0.389406605831679,0.4269505303001187,0.476271498340436,0.4166908366266529,0.3633109542523607,0.4542689518418797
lh_LO2,0.7539792493462606,0.6402130521952464,0.6214701391792966,0.4876124177851191,0.4964279281916401,0.4620326551935994,0.3370477507650465,0.3955324463303118,0.3629910923352082,0.3324557245393628,0.2860086072001542,0.3823418212766524,0.3905183119938861,0.3913395454224891,0.3813971555451738,0.3659808239181639,0.4715712308166991,0.435055237383131,0.3924472145996984,0.3174782346982129,0.3084536302185063,0.3523131678260816,0.4049134019107394,0.2338842700421071,1.0,0.7674126800812077,0.7505435833741297,0.6335246440947904,0.5643609144620086,0.5208575133063142,0.4366296295421811,0.4076956111957877,0.4618154272474487,0.3745370268461996,0.3575288694925028,0.4398411511154138,0.442723899822727,0.4309480711461398,0.4966156024912042,0.4146512918046977,0.4994561612536061,0.4419592205429021,0.4183891320711841,0.3547361911969547,0.3272236813043406,0.3190462086063107,0.3157241467568474,0.2257372480063354
rh_LO2,0.6545253520537002,0.7045366478652876,0.5451951360796289,0.5812798392088377,0.4569856664564147,0.5360850374141966,0.3256104525406188,0.3635554031017271,0.3033791858734755,0.2956041122974454,0.2781908789283395,0.3705423393288067,0.4332895988515539,0.4641582818972776,0.446685567778243,0.4235758542364886,0.4996254613857253,0.4682286590026354,0.4017945802406819,0.3152325716599799,0.2931581641581499,0.348527341744264,0.356479334277979,0.2573689409212981,0.7674126800812078,1.0,0.6484313528228454,0.7394855630973983,0.4856625281752043,0.6488527096758092,0.3798835297371016,0.3621358755461139,0.3727700390899157,0.3107744825341257,0.3136777590860465,0.3948863381293501,0.457342373714839,0.4851289616871043,0.5295297951609713,0.4480458697970021,0.5446056062897235,0.4708333425131222,0.4339646206979753,0.3546806928437235,0.3483942389733908,0.3395934026928237,0.3536256514601987,0.2370369568928526
lh_hMT,0.6534571748770093,0.4867935610161252,0.6173894594196676,0.3863755160368226,0.5423128269287907,0.3436255977288226,0.3828610033420159,0.3986303752921413,0.4057964055918986,0.3525483278239702,0.3145106726746414,0.3887575785533511,0.3751819783857824,0.3666368113048472,0.3389531165182143,0.3164554110858867,0.4337122744854136,0.4444744426549881,0.4056725750165788,0.2978273694511358,0.2839289422234386,0.3335197234763535,0.3782583589555542,0.2477424418789768,0.7505435833741299,0.6484313528228454,1.0,0.5017179925423821,0.6584335161973698,0.4610832018779953,0.4663981422286914,0.4755242696189969,0.4726220605777858,0.3633766973035309,0.3754668781279832,0.3630854891464277,0.3561933315371446,0.3808917120960307,0.4342837104407934,0.4130132917070046,0.4029168391063285,0.407297677830626,0.3564468552471911,0.3482890135483448,0.3317313064365186,0.3271368894645476,0.3119576407442574,0.2483073034166409
rh_hMT,0.5867999317695025,0.6578448667217826,0.4545948801436839,0.6466708394256735,0.3489018605639248,0.5802762032962869,0.2994438336944493,0.3415367444019644,0.2466914779185537,0.2493136335786267,0.2265348184778925,0.3627950662667102,0.4646852492915493,0.4567813869457065,0.4615262615379171,0.4449840161229759,0.5277161702541358,0.4660755397696987,0.4248732698011363,0.3260725979622775,0.3201579125754266,0.3196572040274417,0.3733581182847037,0.2601588148970673,0.6335246440947904,0.7394855630973983,0.5017179925423821,1.0,0.4241811878544198,0.7467308763588377,0.2649252655849444,0.2883933429175768,0.2929919784049529,0.2689380420165124,0.2398419810324594,0.3696095179905048,0.470253791275717,0.4979964592671412,0.5399653290165618,0.5333094393318477,0.5601993682825165,0.4900273207921832,0.4118830398708989,0.3674564322599412,0.3488425653678534,0.3101733248175199,0.3302665552394847,0.2651292074757633
lh_MST,0.514341604144666,0.4207220810276094,0.5297981501966211,0.3267573005045168,0.4992808296538906,0.3041443686423284,0.3644528735329482,0.4139766522256198,0.428974963847299,0.3451315362333786,0.3097524844968991,0.374992867862858,0.3566164375986606,0.2943121189194824,0.2975426587910719,0.3270818906283688,0.4101063820148226,0.4253807160946476,0.326804446894427,0.2607464492875658,0.2823976488797375,0.2827701777841725,0.3442556853564341,0.1892859626713619,0.5643609144620086,0.4856625281752043,0.6584335161973699,0.4241811878544198,1.0,0.4120131089363808,0.5357210237427151,0.5423955480659384,0.5161394574608573,0.4273877697209675,0.3925321236610649,0.390894871264168,0.372371213599949,0.3682584905732257,0.3859519925847693,0.3907061663867441,0.4483473497015753,0.3806313714116551,0.3136070893690036,0.2871627888765468,0.3157231274097352,0.2777564292721413,0.2756835456533043,0.2235165615796158
rh_MST,0.5195197170595537,0.5424177786956605,0.4055883228520265,0.5304424270448277,0.387509078351647,0.5683056118466107,0.2962124895103413,0.3183499315760266,0.2404398376429528,0.2355462494937665,0.2226517673179188,0.3396520025797515,0.4557808401538349,0.4385428973049255,0.4312363003868397,0.5064953025811835,0.5170779861795592,0.4815948806662491,0.4217229305927286,0.3442991915574988,0.2877729706907236,0.3046374315672102,0.3359137292786079,0.2684235294877576,0.5208575133063142,0.6488527096758092,0.4610832018779953,0.7467308763588378,0.4120131089363807,1.0,0.2572740885644288,0.3189930534584136,0.3133758445367888,0.2500416726220776,0.2626331192819773,0.3722757733058607,0.520772022735057,0.5309938150656921,0.5820646094031365,0.5888056771439966,0.5980546538201582,0.4952106390271296,0.4046199129048431,0.3514381511656757,0.3557683760919508,0.31512126749384,0.3746548641720038,0.2773311750826704
