,lh_V1v,rh_V1v,lh_V1d,rh_V1d,lh_V2v,rh_V2v,lh_V2d,rh_V2d,lh_V3v,rh_V3v,lh_V3d,rh_V3d,lh_hV4,rh_hV4,lh_VO1,rh_VO1,lh_VO2,rh_VO2,lh_PHC1,rh_PHC1,lh_PHC2,rh_PHC2,lh_LO1,rh_LO1,lh_LO2,rh_LO2,lh_hMT,rh_hMT,lh_MST,rh_MST,lh_V3a,rh_V3a,lh_V3b,rh_V3b,lh_IPS0,rh_IPS0,lh_IPS1,rh_IPS1,lh_IPS2,rh_IPS2,lh_IPS3,rh_IPS3,lh_IPS4,rh_IPS4,lh_IPS5,rh_IPS5,lh_SPL1,rh_SPL1
lh_V3d,0.266913349573278,0.2313955745644865,0.29536758347590913,0.191171122716964,0.2948118012544327,0.2070816811824837,0.19725431836433244,0.29802224841020886,0.3800298331116424,0.4556265397187058,1.0,0.2829568512211853,0.2292733490240817,0.21065045884697015,0.2307092038591263,0.2336732138857834,0.2633796654343663,0.30044804593518953,0.2721950333434541,0.21156268273688356,0.20531039636642223,0.2219284402193617,0.24096658613665106,0.1603181577702654,0.24718844332040135,0.2176353111306375,0.2583077510117434,0.1935337035155589,0.27384220717042906,0.19354145113171015,0.154096665256702,0.2441713886904883,0.3210002922213263,0.28837976357836703,0.327910828637928,0.2595460053177757,0.22506150289261107,0.20606828112909553,0.21034151488942293,0.2113494496288335,0.25138369126005966,0.27883704121394615,0.26792675549120604,0.21531624284962914,0.2066840636293358,0.19769866678457332,0.20202074245312407,0.1557355274454177
rh_V3d,0.3986832264880031,0.36500469317037937,0.37886835741665864,0.3396681085257759,0.354927706903175,0.3789602093642902,0.27162557608940424,0.36958643198176255,0.3595728437539214,0.3322199054449349,0.2829568512211853,1.0,0.5934527785892644,0.46378810482669797,0.4262646128095899,0.44136666894230886,0.48954930523482243,0.5059887064847679,0.42663268087117256,0.35116839650389853,0.3309979606344494,0.3699362769158858,0.40252127382083985,0.2679853709462466,0.360780136577488,0.35028263906165075,0.35091505321043903,0.34775840002388264,0.3213213243028231,0.3464134775410373,0.228901461505618,0.2812717028948516,0.3271862625586758,0.2715328699586098,0.2589918045075703,0.42852077063318417,0.4325888256858059,0.37534112006688813,0.3680931429248937,0.36898261173823166,0.4005223283896584,0.4234356818258313,0.38997562026179544,0.33417710915713905,0.33698557194612366,0.3435758876296669,0.34127984239288245,0.25603288481395914
lh_hV4,0.4133273824522271,0.4337930122517569,0.3606852405303201,0.459218726909988,0.3582804454058023,0.509414694782627,0.32199011498550784,0.3455854828492979,0.3043406189412027,0.2677455214182936,0.2292733490240817,0.5934527785892643,1.0,0.6221457541167504,0.5100225273623802,0.5678383742905562,0.5420873317692831,0.5158434060783583,0.4347348931735,0.3703566835369035,0.34476714631766947,0.3598230636789018,0.3760084315634249,0.27227542699514184,0.3817758742649259,0.41659748222031767,0.34611624203394115,0.43877499946824705,0.3230466066569483,0.4429358397233537,0.2870777947939812,0.2796227464527997,0.28056341963258286,0.22155967732904713,0.21582548740804547,0.4123540557754779,0.4914388956329965,0.4431140158289879,0.4193501636954471,0.43518764699608364,0.46332091788722585,0.4270653856894508,0.3687374542587156,0.33778202123736045,0.3407263434989005,0.3388408080492593,0.3655014914578172,0.27210150562099233
rh_hV4,0.4165089127375857,0.44973509823342694,0.3496750046614704,0.4706532027921939,0.34893407463271786,0.5296998403266873,0.32871775786616825,0.3538715475156595,0.2749169408595401,0.24446597564632816,0.21065045884697015,0.46378810482669797,0.6221457541167503,1.0,0.5935668416650952,0.5672662935757575,0.4924891648442685,0.46410066782983633,0.3909759912906938,0.3051655252955888,0.27392845986656833,0.31285678388266985,0.33083652108247946,0.23199395987762145,0.3715796033206542,0.4139890171748305,0.3237344418351553,0.4296705959562403,0.2884156858427384,0.4411717134192052,0.270238067157789,0.23876690189097693,0.24412675106039017,0.20569159161424294,0.1972167395305943,0.34055150117505306,0.422574163123633,0.42459211544361397,0.4367845085839953,0.39812512712202697,0.3995073737828875,0.38117241074546016,0.34820774058178416,0.2962172579336882,0.3110902156707235,0.2818211333135996,0.31030874920982726,0.22285742819456744
lh_VO1,0.43994285510380704,0.48963311865850356,0.3975068289786595,0.48831640217294525,0.3997585605378706,0.5515371812327139,0.34680275087649653,0.3667370024783002,0.2996948632246924,0.2701477636618746,0.2307092038591263,0.4262646128095899,0.5100225273623803,0.5935668416650952,1.0,0.5290598934824535,0.4968488788256975,0.4449228833712158,0.39400021209533787,0.3128017618675597,0.28235803538879223,0.29893441787150843,0.34599807900257235,0.21883390222041582,0.4155654735622645,0.44240596000233523,0.3762277874841016,0.4441150347837375,0.3351858559591624,0.442574178336142,0.28546030163825625,0.27150106443913713,0.2856675405411583,0.23100494744818062,0.2208709013285854,0.3522659837481382,0.39943012201731465,0.42608808376475604,0.4662483547126751,0.4036720262151299,0.402442839972178,0.37593589801143473,0.33988734246744867,0.29399120427235303,0.30137183184388344,0.29541952828746454,0.30609737584278035,0.2233240778833515
rh_VO1,0.44740631971673916,0.48393056989014965,0.3815649764830469,0.5334515168092889,0.3609960512987844,0.5981195193411596,0.3028160253357235,0.35027295970363725,0.3077345106111921,0.2581609320995588,0.2336732138857834,0.44136666894230886,0.5678383742905562,0.5672662935757575,0.5290598934824535,1.0,0.6355464132017208,0.5772700113774135,0.4827632900495217,0.4118031764246025,0.3829812982713779,0.3861749171911728,0.3949843145625907,0.3142703874415918,0.40681900213843347,0.4310309955011087,0.35527917837072176,0.45842987508888167,0.32868733038335407,0.49326047743456275,0.2746307188391759,0.28020347081297814,0.27349291501582484,0.21404999644741168,0.21171130843738764,0.34815525229717215,0.42692762834146925,0.4241933935648503,0.44537736093100544,0.4761273438575267,0.47071037377399183,0.4552638939308175,0.4101847188069886,0.37113779792209445,0.35964477277401197,0.32763349406287223,0.38119622683670823,0.27132317622833496
lh_VO2,0.5415642022531635,0.5468594201981059,0.45704024465456883,0.5727019301600772,0.4348281461128083,0.6200465892980596,0.30856158344190865,0.3943879125077293,0.3693935519200565,0.32570135114526294,0.2633796654343663,0.48954930523482243,0.5420873317692831,0.4924891648442685,0.4968488788256975,0.6355464132017208,1.0,0.669101722480999,0.5455388274506303,0.44610922590045915,0.4081835518231267,0.40215509561232987,0.44313053424947074,0.34143257069656835,0.4644618480219168,0.48880206972711315,0.4328821304183663,0.5276129321595088,0.3803220463891551,0.531155395996431,0.2752601846652981,0.3098447358803903,0.33689604413176455,0.27908707876281347,0.2752306880797712,0.4269176149188423,0.47846234147986505,0.44392599665104904,0.4632438617011916,0.4998348546313181,0.5998359258279459,0.5462171435672286,0.4731003129140907,0.4086139035708109,0.392552198593977,0.3878949912773758,0.39030286961565575,0.3147809729784281
rh_VO2,0.45408244180379487,0.4432708794374316,0.39785473280465916,0.4329532025550637,0.3833187352836108,0.4774068452970496,0.2608135771455731,0.36407382815811545,0.35159492670393766,0.3407623087380125,0.30044804593518953,0.5059887064847679,0.5158434060783583,0.46410066782983633,0.4449228833712158,0.5772700113774135,0.669101722480999,1.0,0.7172411949380599,0.5947863501143194,0.544439405630993,0.5504008085047094,0.5622392101370097,0.43208596200477734,0.4195004168694213,0.42529560772853353,0.3839908661425415,0.43996720789507426,0.36042702495088585,0.44351401182734906,0.2570056406801809,0.29864786096827567,0.3278969948689182,0.27761364833831437,0.2870966648764024,0.44488310737566955,0.4810485204893752,0.4376942174345665,0.42691590024821935,0.49962976679513216,0.564711209410352,0.6428061051995428,0.5809293893406122,0.5260057254203995,0.4980419166353636,0.4701999560652032,0.4776353996066409,0.3894953958342362
lh_PHC1,0.41982555999136195,0.3880215433709999,0.3710338378208551,0.36434907912812475,0.3449784036834474,0.40534106899106104,0.2438155887721457,0.30798260503869845,0.32762342279320633,0.30422267132968245,0.272195033343454,0.4266326808711727,0.4347348931735,0.3909759912906938,0.39400021209533787,0.4827632900495217,0.5455388274506303,0.7172411949380598,1.0,0.6902244856904227,0.5882413609479233,0.5756677291337431,0.623065210708561,0.49405434596354203,0.3976085736554589,0.39267979878588033,0.3668289223350431,0.39372808515078206,0.33269313663272415,0.38965959054074617,0.22938021219894206,0.28313471659963996,0.2998925697712901,0.2532758549291667,0.2727342477916527,0.4192725629966296,0.44114314917205744,0.3889554143174413,0.3795433407804962,0.4550228284296667,0.49844599458682165,0.6141825539412806,0.6473668888393691,0.5914000076104161,0.5456817560067552,0.495101083542131,0.52313022054464,0.445323948446098
rh_PHC1,0.3437079005762028,0.31812737880741415,0.32395566325316105,0.3310546017751461,0.28438724120555,0.3485247483864887,0.19156023164391833,0.2466484666298829,0.26999004755041833,0.2379278142864383,0.21156268273688356,0.35116839650389853,0.3703566835369035,0.3051655252955888,0.31280176186755965,0.4118031764246025,0.44610922590045915,0.5947863501143194,0.6902244856904227,1.0,0.6449000084801237,0.5710819142247467,0.5770063667191724,0.5817506377268566,0.34976138761037856,0.3215423230865234,0.32196653103233636,0.32660469620637755,0.28846335638838116,0.3498153521216506,0.18627455376994834,0.2299157108258088,0.2514281298883409,0.2032608507565426,0.2206806302991962,0.3384516277986671,0.38132625292328903,0.3271669549022047,0.3240115964843844,0.37917938169962584,0.44400225433429463,0.5451979101628311,0.5804295271526619,0.610641939440461,0.5508287651748498,0.4966517488695319,0.513722391482625,0.5166867552309548
lh_PHC2,0.3164258291835811,0.268750236816941,0.2754588615917609,0.2675930368835804,0.2668595826876053,0.31075031841303236,0.16828226361502646,0.23914647946397716,0.2595334092265381,0.22842098684103884,0.20531039636642218,0.3309979606344494,0.3447671463176696,0.27392845986656833,0.28235803538879223,0.38298129827137783,0.4081835518231267,0.5444394056309931,0.5882413609479233,0.6449000084801237,1.0,0.6470262177651358,0.5351981759042783,0.6263297965673946,0.31016964122804075,0.28256014097578885,0.2944151036307659,0.2905294993901318,0.2683039307969952,0.28741054007200084,0.172899924124271,0.21460940413843965,0.22573977650669863,0.18665104187015602,0.1963532490003537,0.3078301526557372,0.35117182608883946,0.28144509590887357,0.2832693186413361,0.346351251651864,0.4011963859410576,0.494370985066867,0.5125906967982812,0.5418428565736438,0.5892583199257777,0.527705942260333,0.5226217514722877,0.521741433679347
rh_PHC2,0.3440735783959977,0.320502411212401,0.3233031532755249,0.27918463557570716,0.2818340595758621,0.31192389034137924,0.21278366239348778,0.2625965360521238,0.26544119537683997,0.24750022803110966,0.2219284402193617,0.3699362769158857,0.3598230636789018,0.31285678388266985,0.29893441787150843,0.3861749171911728,0.40215509561232987,0.5504008085047094,0.5756677291337431,0.5710819142247467,0.6470262177651358,1.0,0.6328567404006906,0.4848498080128937,0.339050576470422,0.3078833113739759,0.3153796548102942,0.2995984008652617,0.2664657682874123,0.3054828856036596,0.19213555326300724,0.2170988013646194,0.23241210715284744,0.19473324944838388,0.21201754382138444,0.34792537177857275,0.3580158629411512,0.3124028797255848,0.30306382101988993,0.35474609858241773,0.38389482387078466,0.48584934160844717,0.5063735552121141,0.5039899334160889,0.5283000508588717,0.4979459696901296,0.5201214377209313,0.4190432263781365
lh_LO1,0.37502464317815715,0.3485560539079655,0.342915790578342,0.30514333847081343,0.289248765099527,0.32354280025690724,0.19547354452861498,0.27585370622998107,0.28616228217688255,0.262775435738009,0.24096658613665106,0.40252127382083985,0.3760084315634249,0.33083652108247935,0.34599807900257235,0.3949843145625907,0.4431305342494707,0.5622392101370097,0.623065210708561,0.5770063667191723,0.5351981759042784,0.6328567404006906,1.0,0.42471680118266353,0.36219277340246137,0.3416092499683453,0.3335970213479314,0.327044743454129,0.2894120562761575,0.32040376338283494,0.19041697774751598,0.2229759453014375,0.2566913394578862,0.21794475569137328,0.23257047443386392,0.3793930490079598,0.364310579134565,0.33464195518969636,0.3351669460043468,0.3863000244529444,0.40133127592422996,0.5039845225490465,0.5421641300299042,0.5029073603032739,0.4957957808484932,0.47611839566947833,0.504236928800349,0.3704769506905083
rh_LO1,0.24971324172896725,0.26025640224756097,0.24872747273466256,0.2393163790974723,0.21343016561829092,0.27910032857620903,0.1482117693766561,0.19251718121629774,0.19479495866833735,0.1850326511239178,0.1603181577702654,0.26798537094624664,0.27227542699514184,0.23199395987762145,0.21883390222041582,0.3142703874415918,0.34143257069656835,0.43208596200477734,0.49405434596354203,0.5817506377268566,0.6263297965673946,0.4848498080128937,0.42471680118266353,1.0,0.2720585701521166,0.25159836509517863,0.2565935663536062,0.2804859159045111,0.21961930266076984,0.2805669832608409,0.1548542609884739,0.1673157246650157,0.1806270319079994,0.1529760614310422,0.1630064231076744,0.25061126197910344,0.28621804852018484,0.2453494118042855,0.23324285126730135,0.2830530499791044,0.33001957032765944,0.4211793516084428,0.4410132248406959,0.4694355092091923,0.5108673688843224,0.42686860902141355,0.435597820688731,0.5240517546181493
lh_LO2,0.7128634837644741,0.6358726483643456,0.5509353256459,0.5328286235875113,0.4470014004131668,0.48419861721545704,0.3361744783467525,0.3454171253669518,0.31870966332757955,0.29765107781296235,0.24718844332040135,0.3607801365774881,0.38177587426492593,0.3715796033206542,0.4155654735622646,0.40681900213843347,0.46446184802191687,0.4195004168694213,0.3976085736554588,0.34976138761037856,0.31016964122804075,0.339050576470422,0.36219277340246137,0.27205857015211654,1.0,0.7484855902279164,0.711604627956564,0.621518830605408,0.5539154408691305,0.5539990970598008,0.3974411382312178,0.37942720940151287,0.3953888503171184,0.31659171904805306,0.3003266931939912,0.3977510662990964,0.44324568593018265,0.4283670928510892,0.47099340162835124,0.4103039033915355,0.5078771669765691,0.44148545004555384,0.4127154333477334,0.3595848526180788,0.3484887443633843,0.34214373380320773,0.3632870165990914,0.2723085568257619
rh_LO2,0.6381806647028343,0.6987290055029127,0.4778727143314184,0.6117900006717286,0.3982381824695121,0.5522596061361029,0.302313733157403,0.3232366629967405,0.2809955497272051,0.25971894154033615,0.2176353111306375,0.35028263906165075,0.41659748222031767,0.41398901717483055,0.44240596000233523,0.4310309955011087,0.48880206972711315,0.42529560772853353,0.39267979878588033,0.3215423230865234,0.28256014097578885,0.30788331137397595,0.3416092499683453,0.25159836509517863,0.7484855902279165,1.0,0.586570064573522,0.7443858968718033,0.46425436449584656,0.6597543112853435,0.3917523928572594,0.3449007509889942,0.3395637666119779,0.25951107895359526,0.2590106542291717,0.3639871884455773,0.4501068748098933,0.46495723250058063,0.5176635709950776,0.46029339323285723,0.5276200126432335,0.4292866650311111,0.3974431647006712,0.34503266979169644,0.32744021097001247,0.3201081565297943,0.34463659028665644,0.2573113592697439
lh_hMT,0.607670988480049,0.5005626588574092,0.583398157050045,0.405174741495551,0.4636409927140201,0.39600246616795826,0.3312990377208086,0.3766106800799404,0.3552997927749243,0.319938053940294,0.2583077510117434,0.35091505321043903,0.34611624203394115,0.32373444183515526,0.3762277874841016,0.35527917837072176,0.4328821304183663,0.38399086614254163,0.36682892233504305,0.32196653103233636,0.2944151036307659,0.31537965481029406,0.33359702134793146,0.2565935663536062,0.711604627956564,0.5865700645735219,1.0,0.48508860304943485,0.6210271283877176,0.46134657106780014,0.44749458870247344,0.4538869996681112,0.4477202135054461,0.34612248880176655,0.32907820317527625,0.3649268640114648,0.39805528512802774,0.3803238425599695,0.4155198829352395,0.37569346531956965,0.4375230909564731,0.40625955969086114,0.3708681228443927,0.3265262035816214,0.32199426034779366,0.3121907102968928,0.3144045552221417,0.24224842974758903
rh_hMT,0.5611177842387775,0.6397282989818436,0.43004711995747913,0.6412705887584095,0.3567958750896646,0.587046662792141,0.29695077511345747,0.31617351668128085,0.2412015541167271,0.2336116622488416,0.19353370351555885,0.3477584000238826,0.43877499946824705,0.42967059595624035,0.4441150347837375,0.45842987508888167,0.5276129321595089,0.43996720789507426,0.39372808515078206,0.32660469620637755,0.29052949939013184,0.29959840086526174,0.327044743454129,0.2804859159045111,0.621518830605408,0.7443858968718033,0.48508860304943485,1.0,0.42073492124521417,0.7539268815745994,0.35154785189260873,0.3117925681565257,0.3158609000979684,0.2323326482230112,0.2234876429948576,0.35711440449397264,0.4693829849353466,0.4897297790033758,0.547774970058847,0.5225252671641574,0.5821356923578344,0.45374686999762415,0.40547638735083724,0.33007393137344093,0.33955329795779055,0.314447582118931,0.33188180482388263,0.28099206256333736
lh_MST,0.47134802105268936,0.41105110201343914,0.4890398327033264,0.344681702365485,0.44488942985026164,0.34132322944055554,0.3273790670163028,0.37339436068143717,0.38260510853240526,0.3284893773972498,0.27384220717042906,0.3213213243028231,0.3230466066569483,0.2884156858427384,0.3351858559591624,0.3286873303833542,0.3803220463891551,0.36042702495088585,0.33269313663272415,0.28846335638838116,0.2683039307969953,0.2664657682874123,0.2894120562761575,0.21961930266076984,0.5539154408691305,0.46425436449584656,0.6210271283877176,0.42073492124521417,1.0,0.40647580468218547,0.49375107519368594,0.5231653201429323,0.4896744845576715,0.3700466236827775,0.3481906356268673,0.3710480696046372,0.38604736421489294,0.3602745928543065,0.3974452819980967,0.3618642080753905,0.41946930270007043,0.3862727695935831,0.35238050553095585,0.29561859380142325,0.2959823573507886,0.2805708278610244,0.26919154533169415,0.22427254288542997
rh_MST,0.4998872144349704,0.5509716633289962,0.3923863356426177,0.5761455962624875,0.3513015084763328,0.5886282351662355,0.29964151506224485,0.31897172495149395,0.25397926461112963,0.23324805891855482,0.19354145113171015,0.3464134775410373,0.4429358397233537,0.4411717134192052,0.442574178336142,0.49326047743456275,0.531155395996431,0.443514011827349,0.38965959054074617,0.3498153521216506,0.28741054007200084,0.3054828856036596,0.32040376338283494,0.2805669832608409,0.5539990970598008,0.6597543112853436,0.46134657106780014,0.7539268815745994,0.40647580468218536,1.0,0.35610850733161076,0.319408781963777,0.3049863327613272,0.2332981866326555,0.23787036110416343,0.3715921099186711,0.520324640775297,0.5265275455651562,0.6022079140150993,0.5647276557670898,0.6371508195710665,0.478927016699605,0.41498921904688874,0.33513586492062225,0.3537971653002556,0.32639293908105327,0.3454237984294074,0.2983166822466541
