,lh_V1v,rh_V1v,lh_V1d,rh_V1d,lh_V2v,rh_V2v,lh_V2d,rh_V2d,lh_V3v,rh_V3v,lh_V3d,rh_V3d,lh_hV4,rh_hV4,lh_VO1,rh_VO1,lh_VO2,rh_VO2,lh_PHC1,rh_PHC1,lh_PHC2,rh_PHC2,lh_LO1,rh_LO1,lh_LO2,rh_LO2,lh_hMT,rh_hMT,lh_MST,rh_MST,lh_V3a,rh_V3a,lh_V3b,rh_V3b,lh_IPS0,rh_IPS0,lh_IPS1,rh_IPS1,lh_IPS2,rh_IPS2,lh_IPS3,rh_IPS3,lh_IPS4,rh_IPS4,lh_IPS5,rh_IPS5,lh_SPL1,rh_SPL1
lh_V3d,0.271416320729274,0.24589347875387654,0.3299617470666639,0.19294979833831472,0.30251629549287384,0.22176373849867992,0.2091557783158312,0.3062789154035944,0.36081344918128805,0.4447034970529192,1.0,0.2856626070908087,0.2463535633182681,0.2415341832397741,0.24448456894270543,0.24629195244639235,0.2919053458121914,0.30624126528620443,0.27907945653957494,0.22826325222887062,0.20716032482443186,0.2729369082609215,0.26407974377722937,0.19178944643835766,0.2498945337890364,0.2437103163850865,0.2893554023350609,0.20573037407602704,0.31305580123710025,0.23818345617679293,0.18447324913145008,0.27717142545923523,0.3436382226348842,0.3261784042488106,0.3154153237342787,0.25357025164105834,0.23685313841549993,0.24233468565473615,0.21655864869015357,0.2391318843567657,0.2870667427116098,0.293765305032868,0.29871171393779505,0.24529064321724486,0.218590502443267,0.2168000716632491,0.23847022543249824,0.1629883060290248
rh_V3d,0.3838728464714143,0.3452233086710942,0.3687418553224463,0.31470420140287036,0.356249534735291,0.389946971685902,0.3103872115460197,0.3428214771186515,0.35645051003249534,0.33665131300557094,0.2856626070908087,1.0,0.5802902061042856,0.4902456522420525,0.426200240363913,0.4364241745399158,0.4970690866971767,0.4713662039248887,0.4451872944840263,0.3461126062571456,0.31373337389629186,0.3459945288131201,0.4002972755867533,0.3033543890057908,0.35840501337088837,0.3307061074625307,0.3441567721891624,0.3479493934227138,0.3285624003404731,0.3641135250383706,0.24568417642295098,0.28539066088457465,0.33623388822510714,0.29358281725752533,0.2874437623737845,0.43735768513050466,0.4509645750687972,0.4172882481807241,0.3887488128475681,0.38962868084736263,0.41614623209311646,0.42293939826234317,0.414891732091232,0.3601186891476368,0.36089862918019056,0.37172469002439973,0.3787341751230746,0.28207695193128596
lh_hV4,0.39875325005773943,0.42368667421916073,0.3621716626610399,0.4218881444460841,0.36744653162660257,0.5164723774730231,0.3321707628984514,0.33928903707349245,0.3313852354240133,0.2965657355443687,0.24635356331826813,0.5802902061042856,1.0,0.6447534468923408,0.5209598308754438,0.5708681542645471,0.5552525134224443,0.5268058186427421,0.46271361480955114,0.38504073411030665,0.3603177083758107,0.3919669584393888,0.38737355609928154,0.2746395768737466,0.3681156546889308,0.41707453808057193,0.34127271209521726,0.44538579815452395,0.34663579310315995,0.4278773163471321,0.2900673212994389,0.2921818033178917,0.33044347908009897,0.24989224771822127,0.2553478869239755,0.41560664657733504,0.5304998823628935,0.4730341332292065,0.4547070656348518,0.4648746490449823,0.48847302792164626,0.4631685664518671,0.43380586199369103,0.3705663484189719,0.3655775037589885,0.35959507563299625,0.40672669917198356,0.2679178128548791
rh_hV4,0.37637055744511705,0.4305775409949528,0.35142595569165475,0.45235279279871266,0.36832642287974937,0.5307237300217187,0.3497306114466203,0.32394834463626343,0.3119093529977647,0.23992291732922055,0.2415341832397741,0.4902456522420525,0.6447534468923407,1.0,0.595720548488726,0.5507783291627812,0.5057197511788372,0.44931048342876145,0.3921940069294759,0.2986190494333381,0.3014795433677778,0.31809659245380745,0.3434713396766734,0.2504327772237869,0.3683671494250652,0.40055153706365737,0.3247627510730837,0.4248817207340475,0.2949959562389596,0.4403497632017022,0.2930866248450914,0.24577923930419404,0.25431360922546115,0.20759013612213667,0.2222896236296879,0.36551731569069423,0.43865468346887854,0.4374306630709196,0.4533754826639645,0.4200569933709897,0.4145059637282448,0.3878036047538171,0.35845270964229814,0.3037712350991369,0.31594773716499475,0.2956325735601075,0.33447488562655925,0.24669179955018777
lh_VO1,0.417952933789145,0.44935515182336905,0.40701147537704335,0.47313463378848314,0.3940553895210202,0.5490391828989871,0.3640500146822142,0.3676871087728157,0.29666189149580446,0.23904783771199126,0.24448456894270543,0.426200240363913,0.5209598308754438,0.595720548488726,1.0,0.4884360678901565,0.49262696898457714,0.4351584090106628,0.39266975191681897,0.31135622620027337,0.2700675924365743,0.30367403977395124,0.3412555252724896,0.20142317332124182,0.39502117179638563,0.4318169968924328,0.36731330247112814,0.4338887643561632,0.35778228064629825,0.46161439391641984,0.2914175970023206,0.2699159829522122,0.3018433955744752,0.2557828998398355,0.26001487812247936,0.3732735873191456,0.39943012201731465,0.4365661044923703,0.46979007607461637,0.4160660618946309,0.4171125915814013,0.3868383295042317,0.34956810631330365,0.32761460487537675,0.31389671260381535,0.30694375395816087,0.2951008817548664,0.2321710522330766
rh_VO1,0.4343024162372088,0.4771877975748109,0.40957445921495855,0.5179460898150701,0.37231377706015695,0.5849976755727054,0.3102387284253928,0.3461219766800787,0.2731472228992263,0.23718649085083993,0.24629195244639235,0.4364241745399158,0.5708681542645471,0.5507783291627812,0.4884360678901565,1.0,0.6215294547568286,0.5548556544203987,0.46692445617335687,0.4025876138531135,0.38080638277449275,0.3924343421354365,0.36587638744509454,0.35464416234905793,0.4007917275678703,0.4530531095156145,0.35662136066781086,0.47684645247146656,0.3442874275048614,0.5045838736273865,0.2937220696483941,0.2823675010584029,0.2958557976477184,0.2196968684097665,0.25798329608691317,0.3632761063287778,0.46239611215119325,0.46624063228609813,0.47726126828503396,0.49023482466745194,0.45993572704031593,0.4564627722125585,0.43689522728773045,0.3892052565841852,0.36976972722240625,0.34028947071131255,0.3774593522839602,0.28485943505711153
lh_VO2,0.5284291934677208,0.5286370246597139,0.46848038779402623,0.5167708876785334,0.3965299096879741,0.6210162185631141,0.32387918518517456,0.3931209109843028,0.34334302775734205,0.3259417827773833,0.2919053458121914,0.4970690866971767,0.5552525134224444,0.5057197511788373,0.49262696898457714,0.6215294547568286,1.0,0.648644806036466,0.5181594192980324,0.396286379594961,0.3878290414568582,0.39625107079502725,0.41439227174776183,0.3446182308914303,0.46376513315180434,0.48575816433756247,0.4561305983674928,0.4849057652227685,0.3800075430113363,0.537650495029453,0.3327877234600322,0.3099494075044985,0.34783022997523827,0.30006184806306985,0.3109650942700142,0.42206879028725625,0.4896768924995968,0.4466545456676325,0.46492429810505026,0.5000740343397049,0.5951469523102819,0.5501992625233598,0.4731003129140907,0.4273659253785162,0.38388454430507885,0.3837614822224593,0.4123395252564886,0.34875442351857117
rh_VO2,0.4357721381375541,0.42699153108220556,0.39374387194914096,0.40061035704518855,0.3877137383954008,0.48946319278411204,0.2822793713184295,0.3596783758464006,0.3455737060046697,0.32325436611390357,0.30624126528620443,0.47136620392488876,0.526805818642742,0.44931048342876145,0.43515840901066294,0.5548556544203986,0.648644806036466,1.0,0.7049077776597619,0.5815934632241069,0.5138602086844403,0.5433450587043372,0.5232595552471043,0.42455477572142025,0.4284999421497725,0.4102217410110405,0.3788272882287926,0.4485934421925426,0.35468884647494947,0.46239503559065204,0.2990686421927035,0.31117960501569275,0.3233758794973348,0.2788150487441247,0.3045069850274519,0.4501377102980899,0.49967744880393694,0.4678549369667825,0.42831914306172986,0.49504608974481,0.5467890509433602,0.6443027764781285,0.6011801744986656,0.5480584166543574,0.47383589199660564,0.4759947264540434,0.47096159065570214,0.3894953958342362
lh_PHC1,0.41211884803399157,0.38497055932819957,0.38453268629285475,0.34548315332828217,0.3336092144745564,0.4058451733792069,0.2481532748504462,0.31180896969464,0.32513140414553104,0.2847611262101609,0.27907945653957494,0.4451872944840263,0.4627136148095512,0.39219400692947587,0.39266975191681897,0.46692445617335687,0.5181594192980326,0.7049077776597619,1.0,0.6751755352218417,0.5763436974233869,0.5851856916503798,0.5658389282414873,0.5149580423845598,0.386554854360289,0.38755217688126753,0.3804689357084021,0.3814530409980408,0.3564183089890419,0.40484585977348464,0.2640756950416553,0.29593996346258195,0.33629940785552664,0.2613946839830974,0.3020170444015195,0.4327618536853246,0.4565755163978227,0.4093431387272266,0.40633499885377966,0.45184125182741797,0.5216144729413208,0.6337042365177037,0.6537438035577923,0.6040332109529496,0.5328454941991752,0.5325875935810402,0.5445971306095958,0.47602149806389643
rh_PHC1,0.30146437408966964,0.29441398036012767,0.3361033293101861,0.26086409702224905,0.27617677016029774,0.32048510226202265,0.18421293771507813,0.2458044570064048,0.27834461999547466,0.2444442182828816,0.22826325222887056,0.3461126062571456,0.38504073411030665,0.2986190494333381,0.31135622620027337,0.4025876138531135,0.39628637959496105,0.5815934632241069,0.6751755352218418,1.0,0.60960458908464,0.5608901605146648,0.5289109974749456,0.577482360049379,0.32892699537841164,0.3041693215112074,0.3174378633804049,0.29127549564974664,0.296023494465052,0.34351605361666804,0.215391201078101,0.2692265648329212,0.2724441936535692,0.21480864596557805,0.2137361090785722,0.3645256376946504,0.38961536260617435,0.34335467718188395,0.3202416626025473,0.373419100860296,0.4352881570050925,0.5457111208533559,0.5788353248007083,0.6325962483044743,0.5779452576727528,0.5127333619078875,0.5192463193032776,0.5007170341613425
lh_PHC2,0.30605738735267407,0.26563282493784046,0.3496318449702577,0.2351689278591011,0.28908484575819515,0.28175500605116643,0.1577303130327709,0.23948703669911253,0.24765602836772677,0.21291427835231475,0.20716032482443186,0.31373337389629186,0.3603177083758107,0.3014795433677778,0.2700675924365743,0.38080638277449264,0.38782904145685815,0.5138602086844402,0.5763436974233869,0.60960458908464,1.0,0.6819955208524817,0.5080492038975414,0.6240325393081032,0.314600447822046,0.28050109761510644,0.3086154063191247,0.27718987530239353,0.284818091959027,0.31396588596890806,0.22096114607414735,0.2420983362621627,0.25786903683414836,0.18718655044747964,0.2261685629939778,0.32759691253161016,0.3723951561867249,0.2826037496738564,0.30828402889537043,0.34910614105364257,0.4000025101503753,0.5171231991310923,0.527837935786231,0.54270150847692,0.6090350601817125,0.5267998931980027,0.5185105471512146,0.5362940047604405
rh_PHC2,0.3271796562928344,0.3218127447364492,0.34455267481024654,0.28778090297560505,0.2979586536555222,0.338875942468107,0.17397178574908262,0.2515744826701859,0.29638843332431813,0.2416153364465169,0.2729369082609215,0.3459945288131201,0.39196695843938867,0.31809659245380745,0.30367403977395124,0.3924343421354365,0.39625107079502725,0.5433450587043374,0.5851856916503799,0.5608901605146649,0.6819955208524817,1.0,0.6234277755896332,0.482423841068069,0.34276508253359195,0.31990214365365044,0.32575328484449495,0.29461974764258736,0.2992052409775396,0.3218848156681154,0.23625457031195468,0.244230583992882,0.27626951257585075,0.22179320584659123,0.24663903575406404,0.3621034850412675,0.3777999542316305,0.3482503689804067,0.3204478067323761,0.3518276543571522,0.3860295109448648,0.5111491043559282,0.556033359786295,0.535233223130764,0.5346568490018571,0.528565649285121,0.5248240619093815,0.41620172563120456
lh_LO1,0.3591008908736207,0.35655588052326503,0.3465959415948298,0.2910238703214886,0.2935072207514501,0.3321591790544859,0.1918908835518521,0.27315319918884556,0.28845665824655586,0.22483898263178298,0.26407974377722937,0.4002972755867533,0.3873735560992815,0.3434713396766734,0.3412555252724896,0.36587638744509454,0.4143922717477619,0.5232595552471042,0.5658389282414875,0.5289109974749455,0.5080492038975414,0.6234277755896332,1.0,0.41263397905674265,0.3539165506351054,0.33834881406421713,0.3352086628734874,0.3224348540334968,0.3087330342723731,0.32984940289292924,0.2312142824042035,0.23380883227415905,0.25922656754698636,0.2077312989864157,0.25293970712001923,0.3774647810092217,0.3635404427894382,0.35218214051140645,0.34542517578774856,0.34604262966667965,0.39091531631181076,0.46122841738454395,0.5140966686914576,0.4872221790432212,0.464093819584405,0.5070565760189208,0.5098662448863421,0.3704769506905083
rh_LO1,0.25642860793080163,0.2667202501453203,0.27972589008485055,0.23162393946723592,0.22760179451106666,0.24791696549332484,0.14134575530217208,0.22494585259551708,0.2400936302096936,0.19578289372086366,0.1917894464383576,0.3033543890057908,0.2746395768737465,0.2504327772237869,0.20142317332124182,0.354644162349058,0.3446182308914303,0.42455477572142025,0.5149580423845598,0.577482360049379,0.624032539308103,0.482423841068069,0.41263397905674265,1.0,0.27732919710548487,0.266362726939353,0.2798998585748986,0.2884958085630893,0.2494671006414212,0.29573575472449615,0.17494965139751228,0.207606228038106,0.22166342405571796,0.18769550894107379,0.19848277857770386,0.2566130966985217,0.3068804989433275,0.262719032271826,0.2393997975107215,0.3309714421701041,0.33552869668531854,0.442343315687535,0.46520223826151025,0.4903960772115158,0.5239944034837851,0.4450812490528709,0.45443674849179083,0.5494642709395874
lh_LO2,0.6871283184399217,0.6220974395410122,0.5365000798534441,0.48341030200727814,0.4222627453603436,0.4758885909487224,0.30529012560977875,0.32202585825388674,0.30928500235952994,0.28685448648877615,0.2498945337890364,0.35840501337088826,0.36811565468893076,0.3683671494250652,0.39502117179638563,0.4007917275678703,0.46376513315180434,0.42849994214977244,0.38655485436028914,0.32892699537841164,0.314600447822046,0.34276508253359195,0.3539165506351054,0.27732919710548487,1.0,0.7342532087075091,0.67636389737278,0.5963090231309731,0.5445334203385623,0.5502701442947598,0.3842224339289795,0.3726470491282313,0.36183221897580253,0.30024741631146923,0.29087283392967217,0.37109580218997634,0.44276091485400143,0.4131632971860456,0.43482834595119946,0.40861829718733456,0.5080454806846186,0.42058246182102255,0.3858104448350178,0.34621574072918104,0.33999979730293045,0.35086685808289697,0.3581857618953692,0.29390424565353845
rh_LO2,0.6255154041993345,0.6803989585494988,0.5006085251856418,0.5941945840695716,0.4005827480430048,0.5473428020033178,0.2983785143318894,0.3252753901879927,0.25579530823332597,0.273282748658749,0.24371031638508656,0.3307061074625307,0.41707453808057193,0.4005515370636573,0.4318169968924328,0.4530531095156145,0.48575816433756247,0.4102217410110405,0.38755217688126753,0.3041693215112074,0.2805010976151065,0.3199021436536504,0.33834881406421713,0.2663627269393529,0.7342532087075091,1.0,0.5496389506869922,0.7093516398652346,0.44889769623469095,0.6355313174237649,0.388552235013236,0.32982456068549026,0.3213468126508021,0.23449559383322985,0.2664240411626342,0.36073987176254496,0.43400022816281386,0.46305528039296995,0.49217140915757723,0.4434673449219789,0.5167744770986687,0.39110724912766526,0.3856176599689545,0.32775381344977306,0.31336588929757137,0.29986131784215675,0.34064465464378535,0.2618861310162358
lh_hMT,0.5779236357746309,0.4768940424319289,0.5812818381326001,0.3895271379332579,0.48304343507321035,0.3835183405391118,0.2967559207331518,0.360710534664352,0.3784337962029677,0.343288827223702,0.2893554023350609,0.3441567721891624,0.34127271209521726,0.3247627510730837,0.3673133024711282,0.3566213606678109,0.4561305983674927,0.37882728822879264,0.3804689357084021,0.3174378633804049,0.3086154063191247,0.325753284844495,0.3352086628734874,0.2798998585748985,0.67636389737278,0.5496389506869923,1.0,0.4666448112045638,0.6344933884098953,0.44316980645997145,0.44200705624913306,0.4334302419741258,0.4446455028031257,0.33160928636929343,0.3351748370820258,0.36782978405538846,0.3956560301535865,0.39514187068268825,0.3955169865724958,0.35959598112583513,0.4864037602932171,0.3905390339651938,0.3747815635687239,0.33286660318827266,0.3366177731628356,0.3292496741548464,0.34961111836620634,0.26174261047366065
rh_hMT,0.5244223178818914,0.615013870406961,0.4328771008263665,0.614089088876095,0.3451595235397787,0.5845457441753039,0.29006500400266144,0.2873699804923579,0.22587138968997214,0.22175643177089255,0.205730374076027,0.34794939342271375,0.44538579815452395,0.42488172073404756,0.4338887643561632,0.47684645247146656,0.4849057652227685,0.4485934421925426,0.3814530409980408,0.29127549564974664,0.27718987530239353,0.29461974764258736,0.3224348540334968,0.2884958085630893,0.5963090231309731,0.7093516398652346,0.4666448112045638,1.0,0.39296403575114547,0.7071739810089821,0.35258717992861555,0.3221507357192164,0.26532711155884775,0.22903500152680117,0.24448186064484584,0.3505012141801268,0.4486046465298126,0.4832121301979726,0.5288623259154795,0.5046701609798614,0.5545544055577416,0.4213220051865596,0.40193034128716,0.3250030140611563,0.3413048935621409,0.31058224762385495,0.32066600649964105,0.2843972757606752
lh_MST,0.4401756873725968,0.36799357390675685,0.5062551372836757,0.32662042195013014,0.4627318851798262,0.3405935792474293,0.3198006203862359,0.3941460964864386,0.40407204658546086,0.3533731225930652,0.31305580123710025,0.3285624003404731,0.34663579310315995,0.2949959562389596,0.3577822806462982,0.3442874275048614,0.3800075430113363,0.35468884647494947,0.3564183089890418,0.296023494465052,0.284818091959027,0.2992052409775396,0.30873303427237314,0.2494671006414212,0.5445334203385623,0.44889769623469095,0.6344933884098953,0.39296403575114547,1.0,0.4051718504874243,0.4827468421128157,0.5115720153505563,0.48356769814466904,0.38638499337340254,0.37567195711521584,0.3963685423991926,0.38300885737048007,0.3607173839028298,0.39121261201637325,0.35702090002583453,0.4433823919229162,0.3930000140977342,0.35264843478434216,0.32055656088471063,0.31814305471971027,0.31908144267858674,0.33167069363873014,0.23538367284077205
rh_MST,0.5158961306415031,0.5351883344250943,0.40604093585411805,0.54841058824488,0.35774077214911026,0.5749038063889134,0.300947360807009,0.28328910811980124,0.2553434824215456,0.23914158498789406,0.23818345617679293,0.3641135250383706,0.42787731634713216,0.4403497632017022,0.4616143939164198,0.5045838736273865,0.537650495029453,0.46239503559065204,0.40484585977348464,0.34351605361666804,0.31396588596890806,0.32188481566811544,0.3298494028929292,0.29573575472449615,0.55027014429476,0.6355313174237648,0.4431698064599715,0.7071739810089821,0.4051718504874243,1.0,0.3376414310664711,0.3164080685783547,0.2775082678640898,0.24907110692501194,0.2739973122038739,0.38733475371426995,0.5230200465128454,0.5191733345086507,0.5572382696039891,0.5615438550034169,0.6047185895574716,0.48322545499691216,0.4212201000421856,0.34575382418228745,0.36136593577763415,0.3503854886257667,0.3647889167133136,0.3121561367476495
